,task_type,facet_product,facet_goal,facet_named,queries_num,access_area,access_common,access_item,evaluate_best,evaluate_correctn,evaluate_duplicat,evaluate_specific,evaluate_usefulne,find_common,find_known,find_specific,find_without,id_more,id_start,keep_link,learn_database,learn_domain,obtain_part,obtain_specific,obtain_whole,other,bknum_current,bksaved_current,pages_num,querylength,dwellserp,dwellcontent,timepercent,querynumber,clicks_num_segment,clicks_num_session,dwelltosave_cont,dwelltosave_serp,sources_num,refo_current_genera,refo_current_new,refo_current_repeat,refo_current_specia,refo_current_spelli,refo_current_stemid,refo_current_wordsu,state
790,2,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,-13.530370221054355,109.68750688996985,-0.14226303874625593,6,2,-7,14.85871745926882,22.144515653659514,2,0,0,1,0,0,0,0,2
791,2,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,-0.42745802511652986,7.782975394119497,0.42233594095118365,-1,2,4,2.9969719765575036,2.3108912167240367,10,0,0,0,0,0,0,0,1
792,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,6,9,-0.8598625419030702,52.53891813347803,0.7428416527114923,0,5,7,0.23387718860406892,6.159685814313744,2,0,0,0,0,0,0,0,2
793,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,-1.2150365824501828,60.67264033317559,-0.04174529300315935,6,2,1,7.682427053155218,1.8422191085856479,2,0,0,0,0,0,0,0,0
794,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,-1.3274527841452808,11.755758555312411,0.885692456815949,1,7,2,15.450512082153018,2.2726435093955577,5,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,-1.9747922367058472,25.924440677033694,-0.07688882115479492,9,1,-2,5.734260813638231,0.2853768454803251,3,0,0,0,1,0,0,0,0
796,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,-1.5741353197161527,13.749103489498632,0.42836109382046894,9,8,-8,3.61158226384111,2.1710030513252505,1,0,0,0,1,0,0,0,0
797,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1.7260072327751255,10.368198956912636,0.8741502766508479,-1,0,6,18.611701076767044,51.88978468289857,2,0,0,0,1,0,0,0,0
798,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,2.125343254823196,44.7734908003914,0.9364268561196392,0,5,-5,8.720139104495809,51.860689531920805,2,0,0,0,0,0,0,0,0
799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,-0.4969432721131962,25.718371480123892,0.8117287785590878,0,0,-3,2.77529818994251,2.625715186219803,2,0,0,0,0,0,0,0,0
800,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,1,5.53721291047619,53.87567073010954,1.011487946710482,1,2,13,-4.700848256808353,2.008231189285544,4,0,0,0,0,0,0,0,0
801,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,5,-1.0106425883540688,3.710732915510185,0.8730096989107214,4,8,24,83.85691465009327,2.206235157667134,1,0,0,0,0,0,0,0,2
802,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,4,-2.171369167667239,25.26532367206884,0.21191678995173238,1,10,18,7.816857726851331,0.3654839044991766,5,0,0,0,0,0,0,0,1
803,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1.2470758116832377,13.530780199497816,0.734559720325103,6,5,20,11.465937336727059,63.008068215685796,3,0,0,0,0,0,0,0,0
804,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,5.784558986946428,9.142652981509205,0.9055105584891066,-1,3,3,-2.6345391221731376,2.281483393057653,4,0,0,1,1,0,0,0,1
805,2,0,0,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,5,2,-2.357612323470361,27.368954025923152,0.3617524353991637,0,4,52,45.02299244520545,1.9192918948313267,2,0,0,0,0,0,0,0,0
806,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3.593692179712983,-0.4441221954607313,0.3924039413035456,0,0,10,-2.2829321674146854,1.5123526320422849,6,0,0,0,1,0,0,0,0
807,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16.531597106409848,5.039334326385301,0.9111610188862349,1,9,10,2.7330636631526466,1.3623411978945466,8,0,0,0,1,0,0,0,0
808,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,-1.3969457601050066,5.488918372505363,0.31389348966827035,0,3,6,-1.8856995671582095,0.9952877029739224,6,0,0,0,0,0,0,0,2
809,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,-0.9344499653567885,37.98059053558547,0.8842136405050333,0,4,11,-4.379059343332768,2.876691506146264,5,0,0,0,0,0,0,0,0
810,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,-0.5338365932439366,23.647098838760883,0.591578730058425,-1,9,31,3.5405336825351346,1.6058369705617845,2,0,0,0,1,0,0,0,2
811,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,-1.6249365310009485,-0.6654591493303244,0.4865594938832216,1,5,13,3.2381676834193414,8.460844762553563,5,0,0,0,0,0,0,0,0
812,2,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,34.78212523580068,60.47174408304413,0.35387324073622495,5,1,2,11.167920222891283,1.571632381357999,0,0,0,0,0,0,0,0,2
813,2,0,1,1,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4,2,-0.8787204035096222,33.69795577825605,0.971838452847475,0,1,-3,12.244784556385211,2.355811717435559,8,0,0,0,0,0,0,0,0
814,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,10,-1.3762737643718057,48.89213785117969,-0.10438341971732365,1,2,0,0.4379637702384147,1.5798862970773637,0,0,1,0,1,0,0,0,0
815,2,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.5576854317734676,17.53955212771587,0.6725209867009901,6,4,17,5.557654633760322,14.946301649227514,5,0,0,0,0,0,0,0,0
816,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,-0.6805506999648809,35.550011530210504,0.8437883481144535,3,4,25,1.2716231513370664,-0.16825786285608468,2,0,1,0,0,0,0,0,2
817,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-9,-1.7494502269147367,33.51668120443237,0.39051501895758495,2,3,23,89.53437827734552,1.2908847636909093,6,0,0,0,0,0,0,0,0
818,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,2,-2.078247993894465,41.33886263686832,0.9352255273423515,7,5,21,12.576317506346243,8.200808842670915,1,0,0,0,1,0,0,0,0
819,3,0,0,0,7,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.4771947106592096,10.08884067748821,0.15896003900217187,1,4,-3,10.405411807588768,28.21885007293759,2,0,0,0,1,0,0,0,3
820,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,11,1,-1.7996868702835314,39.084160831345926,0.4037850341420971,1,1,41,12.742514445521469,12.156548679079808,3,0,0,0,1,0,0,0,1
821,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0.15674110728365065,42.587627975300556,0.7721444627679901,1,0,45,0.2559804020832952,17.186754181558264,4,0,0,0,1,0,0,0,2
822,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,7,2.4498783362471883,29.096078003030172,0.44196260764420375,0,1,9,4.595303524956222,33.79617292934742,0,0,0,0,1,0,0,0,2
823,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27.155959726911327,3.345325716518013,0.2765620629213873,3,1,1,3.1827329986592394,2.1352259030326923,6,0,0,0,0,0,0,0,2
824,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,6,-1.5718045069348099,38.10113932768125,0.3540325767394231,-1,4,11,2.4900817859798585,2.237350116106264,7,0,0,0,1,0,0,0,2
825,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-2.474635290245255,8.027646819205309,0.38226459914025446,-2,1,14,-0.6301480256838197,1.4510888442211363,7,0,0,0,1,0,0,0,1
826,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,-2.449992527111433,3.54491065795417,0.8312342063502566,1,4,-5,-3.8823434369287284,1.266577814226716,10,0,0,0,0,0,0,0,0
827,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,10,-2.2249311847631734,25.362238579171766,-0.01649185563280192,1,6,3,0.5698839804353317,9.665245611398618,3,0,0,0,0,0,0,0,1
828,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2,0.4080982772565047,13.459094249417287,0.8188017831564853,5,2,-2,5.766701780210186,11.170976470317868,6,0,0,0,0,0,0,0,0
829,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,-2.1701175808126543,126.50475104297261,0.1773349375521907,1,7,1,92.45317022301487,2.853701214715624,1,0,0,0,0,0,0,0,0
830,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2.545858530911982,2.9048518542867807,0.30119908593194705,2,3,-8,-2.7437397958241445,2.513792072883847,5,0,0,0,1,0,0,0,1
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,-1.564377428079931,27.1507185685117,0.8268597259487246,0,4,15,0.37461582079716926,2.4243076684518394,2,0,0,0,0,0,0,0,0
832,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-1.2016343584413645,40.09150773897868,0.7235764198021389,0,4,32,10.114640292598533,24.996992808545826,2,0,0,0,1,0,0,0,0
833,2,0,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,2.013024499318938,-2.7027638059269172,0.8566723486018819,13,3,16,0.7737207580138235,15.476496502582151,3,0,0,1,0,0,0,0,0
834,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,1,1.8117546726929574,1.6732188064657545,0.1931848339737635,0,10,9,19.792722181506598,3.212893495594761,3,0,0,0,1,0,0,0,2
835,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,10.462303665098247,41.72894887570915,0.47155393295680725,5,9,-1,7.439242766712866,0.7130618158178976,3,0,0,0,0,0,0,0,1
836,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,4,-2.356620591426076,3.2475388922234236,0.08927405718402937,5,3,35,23.324466700263823,43.41243615824337,1,0,0,0,0,0,0,0,2
837,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,-1.5084922766496147,21.884769719186423,0.47521713884012207,0,4,-2,-1.37711013037281,5.202633003993249,9,0,1,0,1,0,0,0,2
838,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,0,-6.262342706353939,41.560546752513105,0.173298795499445,1,8,31,16.264112569632484,0.05044412859267636,2,1,0,0,1,0,0,0,0
839,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,-22.21454896693639,39.62124002217118,-0.01813487361005761,0,2,-5,1.3815942626055135,1.5806189087061417,2,0,0,0,0,0,0,0,0
840,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,-2.674768958664574,7.837584115475306,1.0196591948862577,0,5,14,46.561603501491675,0.3217798763719036,5,0,0,0,1,0,0,0,0
841,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1.8598569413933994,2.000136403611805,0.10227302481015141,0,4,1,-2.2230800230086594,22.688754831176496,4,0,0,0,0,0,0,1,2
842,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1.7275403847057227,27.60165911058111,0.2438336981756169,1,7,16,2.0206932395153707,0.7879043032991593,5,0,0,0,1,0,0,0,1
843,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,-1.2838946720848994,38.27311406040521,1.011963704008518,0,3,13,3.7471230486704696,0.5129699953145095,6,0,0,0,0,0,0,0,1
844,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,5,0.28725706533985207,4.38911804378169,0.8135158523097725,2,3,23,-3.393441113730274,2.100417276082429,0,0,0,0,0,0,0,0,1
845,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0.7786441849622656,3.2739950260160273,0.13815080109184158,2,16,66,7.4409287514754805,2.974798154783557,1,0,0,0,0,0,0,0,3
846,2,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,-0.9939254979665834,38.94360404412793,0.4482523149760802,0,4,-4,8.678782264855695,2.249487358899319,6,0,1,0,1,0,0,0,0
847,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,4,3,-2.1285707166949766,41.326297731903956,0.8707246941699773,3,2,8,3.275323214996388,32.25625069200669,3,0,0,1,0,0,0,0,2
848,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,8,12.827846267785915,59.401718830701796,0.2360566336658821,0,6,-3,9.634172269403603,15.377237653997742,8,0,0,0,0,0,0,0,2
849,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,-0.33389175400053084,16.319985715386615,0.7176141387070609,0,9,-3,8.475652654174855,15.621386119791122,6,0,0,0,0,0,0,0,0
850,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,-2.397212701283516,3.1616499462359737,0.92905657254388,1,5,-7,1.8746964651374234,6.248490723180677,2,0,0,0,0,0,0,0,1
851,0,0,0,0,-1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,3,-0.6876980206666806,11.420262480699755,1.049023675282956,1,0,22,16.59215901134981,54.868714779872136,3,0,0,0,0,0,0,0,0
852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,5,-1.195323889509151,30.475811228198673,-0.1386419578605276,0,1,5,-2.000046109005049,21.224342823627747,4,0,0,0,1,0,0,0,0
853,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-1.1979536544779017,8.039635983661753,0.39446000940031933,4,4,22,6.221154210602796,-0.8329504823886953,2,0,0,0,1,0,0,0,1
854,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0.6542689031581628,15.29075075413401,0.8006357613308822,3,4,43,1.6691938399686954,1.907278035001705,3,0,0,0,0,0,0,0,0
855,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,-1.4794524912766596,17.23852162258691,0.9797116465434423,3,15,8,0.34613473094522096,2.2605416633543074,3,0,0,0,1,0,0,1,1
856,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,-0.18475092968538354,26.815773390909342,0.20194775625967953,4,9,-4,17.380440652176897,47.915798970389986,2,0,0,0,1,0,0,1,0
857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6.820293817496146,23.102098123167874,0.30257310311450736,0,6,43,-4.167407746212318,19.92600051340153,3,0,0,0,0,0,0,0,1
858,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.01012982223918274,18.513980931892924,0.3605752881417347,0,3,16,5.833587876374976,0.9588492247637512,6,0,0,0,1,0,0,0,1
859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,-1.089474879558464,9.460412706126695,1.0509896998442625,0,9,19,-6.139110433657603,49.05823016559487,9,0,0,0,1,0,0,0,0
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,12.685725288749257,7.7730603162944725,0.5273701813264485,1,5,-4,13.945769359918497,20.12233724057278,4,0,1,0,1,0,0,0,1
861,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,2,12.310381109966395,23.391706888128148,0.710022585566245,5,9,13,11.526351646885866,27.83093060937999,5,0,0,0,0,0,0,0,0
862,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1.119079030783026,41.027645177873005,0.6852097755304448,5,5,-4,33.77577539123375,12.614341111932868,2,0,0,0,0,0,0,0,1
863,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,4,0.3460885745253353,31.054198526419484,0.6283552591113882,-1,7,2,0.4182255658014331,2.8670014936394,7,0,0,0,0,0,0,0,1
864,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,6,4.49989901468723,50.16950084938164,0.4150447627125179,-1,12,12,8.640695483994714,24.398550607136297,6,0,0,0,0,0,0,0,2
865,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4,-1.2795728178002226,0.08766376637378226,0.39405450153352295,7,0,3,18.23333628486076,-0.31705415179776636,6,0,0,0,0,0,0,0,1
866,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-0.7672483476940926,59.180523299035826,0.18091464128395807,2,3,18,58.7293392081479,15.130447699220879,4,0,0,0,0,0,0,0,0
867,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,11.205886933627298,26.65703572259512,0.8381131301551674,2,7,-6,-1.4415448588605746,43.58654844398768,5,0,0,0,0,0,0,0,1
868,2,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,3,-0.31530869996941246,7.860225182935065,0.8637378770601529,0,3,1,8.887237155087599,2.1018638907618934,6,0,0,0,1,0,0,0,1
869,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,-1.6887445851550922,45.98654341554267,0.7716900600064758,5,3,7,14.834043050241274,2.0946283901587344,3,0,0,0,1,0,0,0,0
870,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,-1.3836304237854797,35.33614848002661,0.1164012475037528,0,6,13,4.5339353678144665,47.84657274359178,5,0,0,0,0,0,0,0,1
871,4,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.8200856219825295,21.643944668588528,0.6251265037986006,1,3,2,2.8445234642821124,28.664126030051673,2,0,0,0,0,0,0,0,1
872,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,-1.8377505483825884,11.000974569456767,1.0481677373883438,2,0,5,1.369182952265918,1.991158425688014,3,0,0,0,0,0,0,0,0
873,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4,5,-1.0150506231026588,55.81408223165991,0.022906086779439366,1,7,6,-2.067277157868279,1.6440219750727814,4,0,0,0,1,0,0,0,3
874,2,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9,0,-1.107531353779597,44.2174058501101,0.6903585600255981,-2,6,2,-4.662823198035028,1.6584454434981046,6,0,0,0,1,0,0,1,1
875,3,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-2,-1.7220369672687683,18.96963238951276,0.2964629710479836,-1,0,7,15.483342152549344,1.6066095299533134,2,0,0,0,1,0,0,0,0
876,1,0,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,8,-0.4997733860113742,59.78840341882227,0.5916576744826021,1,3,-9,11.748182433092405,28.9056488183369,2,0,0,0,0,0,0,0,1
877,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-1.282064069710164,28.89011731469361,0.9241637220669776,0,4,-2,-3.3507167613672593,13.913804966529906,7,0,0,0,1,0,0,0,1
878,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,-2.1323276999670617,25.346699916822548,0.7055202906048823,2,0,-4,6.431729613388294,23.63188705335609,6,0,0,0,0,0,0,0,1
879,2,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,-1,-0.6356855848899419,4.197526544625207,0.6096571069187998,15,2,-6,-1.502590487122347,2.471405777334378,3,0,0,0,1,0,0,0,1
880,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,-2.5874990908938784,25.912732892993894,0.5812235302904183,0,5,-3,-0.47417716672057963,31.769790170953186,4,0,0,0,1,0,0,0,0
881,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,7,1.0740384464920085,21.343186001543817,0.8605204535447335,0,3,1,0.361995919622192,2.5592087349220924,5,0,0,0,0,0,0,0,1
882,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,20.25069752660606,27.373476473146106,0.7951242378446227,0,4,-5,3.650251990453155,1.3395266766200102,9,0,0,0,1,0,0,0,1
883,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,4,-1.5000221413944508,17.693231682673243,0.825011243782169,4,1,-2,11.213675294254166,2.42696424524156,1,0,0,0,0,0,0,1,1
884,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1.8818051916943563,39.75673947865459,0.7364579199627219,1,6,32,14.622684060129899,35.27743847928881,2,0,0,0,1,0,0,0,2
885,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,-0.9801444032195755,18.565613737733237,1.1359583016095025,-1,7,17,-2.7387830926378345,2.5872142404155563,8,0,0,0,0,0,0,0,2
886,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,-1.491031690325506,22.17126897507412,0.39095899275440615,0,4,53,-2.031099768674062,42.833952823293885,8,0,0,0,0,0,0,0,2
887,3,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,-0.8093569508262591,19.71149079409156,0.528642932504661,5,2,16,6.718371191698807,1.9086759032972553,2,0,0,0,0,0,0,0,2
888,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,-1.3510986625927783,38.46337308770346,-0.012707056219909502,0,3,1,-4.546938592137945,27.713563772968946,5,0,0,0,0,0,0,0,0
889,2,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,3,0.6868398648432421,41.78646043487329,0.6228717207722674,0,2,19,0.13270345647269632,50.67934702100967,3,0,0,0,1,0,0,0,0
890,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,11,0.08790337179473139,42.92330735813204,0.4044429168296517,4,8,18,25.39020877202583,30.92675199534119,5,0,0,0,0,0,0,0,1
891,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,4,8,-2.541378978064283,27.9725548805865,0.7018834359602772,0,2,41,5.349011470313203,1.7777096408911741,4,0,0,0,0,0,0,0,2
892,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,-0.09628890618647207,14.76806115704143,0.143659703534618,0,7,-5,8.579278253747425,25.534158811424977,12,0,0,0,0,0,0,0,1
893,3,0,1,0,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1.581038351201407,35.17466920703163,0.5502466484860324,12,8,18,25.350138186044635,1.5025562270128539,3,0,0,0,1,0,0,0,1
894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,-4.206321477864835,12.023024147924946,0.2469077260961536,-1,-1,10,-4.226084673057741,2.0572862328749926,1,0,0,0,0,0,0,1,2
